,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
235,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-23,2.13,82.0,88.0,75.0
236,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-24,0.67,82.0,89.0,75.0
237,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-25,0.83,79.0,87.0,75.0
238,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-26,0.04,82.0,90.0,75.0
239,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-27,0.51,81.0,86.0,77.0
240,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-28,0.39,80.0,89.0,72.0
241,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-29,0.04,82.0,89.0,74.0
242,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-30,0.0,83.0,91.0,74.0
243,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-08-31,0.2,82.0,89.0,75.0
244,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-01,0.08,81.0,89.0,75.0
245,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-02,1.42,81.0,88.0,75.0
246,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-03,0.35,80.0,83.0,75.0
247,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-04,0.04,81.0,87.0,75.0
248,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-05,0.0,81.0,92.0,74.0
249,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-06,0.24,81.0,87.0,74.0
250,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-07,0.24,82.0,90.0,76.0
251,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-08,2.56,81.0,89.0,73.0
252,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-09,0.2,83.0,88.0,74.0
253,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-10,1.73,81.0,84.0,75.0
254,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-11,0.87,80.0,83.0,76.0
255,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-12,5.28,80.0,83.0,73.0
256,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-13,1.26,77.0,82.0,73.0
257,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-14,0.47,79.0,85.0,74.0
258,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-15,0.91,78.0,84.0,74.0
259,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-16,0.16,80.0,85.0,75.0
260,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-17,0.04,81.0,86.0,76.0
261,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-18,0.31,78.0,83.0,74.0
262,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-19,0.0,85.0,91.0,74.0
263,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-20,0.04,80.0,90.0,73.0
264,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-21,0.0,81.0,90.0,74.0
265,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-22,0.04,78.0,83.0,73.0
266,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-23,0.0,80.0,89.0,74.0
267,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-24,0.0,80.0,86.0,73.0
268,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-25,0.47,81.0,89.0,73.0
269,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-26,0.2,83.0,90.0,73.0
270,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-27,0.63,,89.0,74.0
271,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-28,0.12,81.0,90.0,73.0
272,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-29,0.0,82.0,90.0,76.0
273,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-09-30,0.16,80.0,86.0,73.0
274,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-01,0.08,81.0,90.0,73.0
275,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-02,0.12,80.0,90.0,73.0
276,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-03,0.0,83.0,90.0,72.0
277,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-04,0.12,79.0,85.0,72.0
278,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-05,0.83,79.0,87.0,73.0
279,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-06,0.0,82.0,89.0,73.0
280,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-07,0.08,82.0,89.0,74.0
281,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-08,0.0,87.0,90.0,74.0
282,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-09,0.0,,92.0,73.0
283,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-10,0.08,,90.0,74.0
284,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-11,0.0,,91.0,74.0
285,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-12,0.0,86.0,90.0,74.0
286,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-13,0.0,81.0,89.0,74.0
287,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-14,0.04,83.0,87.0,74.0
288,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-15,0.0,82.0,90.0,74.0
289,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-16,1.89,79.0,87.0,73.0
290,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-17,0.0,85.0,92.0,74.0
291,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-18,0.0,81.0,87.0,74.0
292,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-19,0.04,80.0,88.0,73.0
293,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-20,0.16,79.0,84.0,73.0
294,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-21,0.75,77.0,80.0,74.0
295,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-22,0.35,78.0,83.0,74.0
296,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-23,2.01,79.0,88.0,74.0
297,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-24,0.79,79.0,88.0,75.0
298,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-25,0.28,84.0,90.0,75.0
299,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-26,0.0,82.0,90.0,73.0
300,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-27,0.04,83.0,90.0,73.0
301,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-28,2.91,77.0,83.0,73.0
302,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-29,2.91,77.0,83.0,74.0
303,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-30,0.04,82.0,90.0,74.0
304,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-10-31,0.2,85.0,91.0,74.0
305,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-01,0.75,83.0,90.0,74.0
306,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-02,0.75,78.0,84.0,73.0
307,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-03,0.04,78.0,85.0,71.0
308,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-04,2.17,77.0,81.0,74.0
309,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-05,3.35,,80.0,74.0
310,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-06,0.0,81.0,87.0,71.0
311,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-07,0.0,81.0,88.0,71.0
312,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-08,0.0,80.0,88.0,72.0
313,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-09,0.08,79.0,85.0,72.0
314,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-10,0.0,77.0,82.0,73.0
315,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-11,0.0,81.0,89.0,72.0
316,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-12,0.39,76.0,80.0,71.0
317,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-13,0.0,77.0,86.0,72.0
318,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-14,0.0,81.0,89.0,73.0
319,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-15,0.0,83.0,89.0,72.0
320,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-16,0.0,83.0,89.0,72.0
321,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-17,0.0,80.0,88.0,71.0
322,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-18,0.12,81.0,87.0,73.0
323,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-19,0.0,81.0,87.0,71.0
324,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-20,0.0,82.0,89.0,74.0
325,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-21,0.35,81.0,89.0,73.0
326,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-22,0.0,82.0,89.0,73.0
327,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-23,0.0,,89.0,75.0
328,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-24,0.0,83.0,89.0,74.0
329,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-25,0.04,81.0,90.0,73.0
330,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-26,0.0,83.0,90.0,71.0
331,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-27,0.0,81.0,91.0,70.0
332,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-28,0.0,82.0,90.0,69.0
333,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-29,0.0,82.0,90.0,71.0
334,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-11-30,0.0,81.0,90.0,74.0
335,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-01,0.0,79.0,85.0,74.0
336,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-02,0.0,80.0,87.0,72.0
337,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-03,0.04,79.0,88.0,72.0
338,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-04,0.12,83.0,90.0,74.0
339,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-05,0.0,83.0,87.0,76.0
340,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-06,0.0,84.0,88.0,72.0
341,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-07,0.0,80.0,85.0,73.0
342,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-08,0.0,80.0,88.0,72.0
343,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-09,0.0,80.0,89.0,69.0
344,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-10,0.0,80.0,87.0,70.0
345,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-11,0.0,80.0,84.0,72.0
346,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-12,0.08,86.0,89.0,74.0
347,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-13,0.2,82.0,85.0,71.0
348,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-14,0.16,80.0,87.0,73.0
349,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-15,0.24,78.0,88.0,72.0
350,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-16,0.16,78.0,80.0,72.0
351,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-17,0.0,,86.0,70.0
352,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-18,0.0,81.0,87.0,72.0
353,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-19,0.0,84.0,87.0,70.0
354,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-20,0.0,80.0,87.0,68.0
355,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-21,0.0,79.0,87.0,71.0
356,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-22,0.0,79.0,83.0,71.0
357,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-23,0.0,77.0,85.0,69.0
358,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-24,0.0,,83.0,63.0
359,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-25,0.0,,83.0,64.0
360,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-26,0.0,74.0,82.0,65.0
361,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-27,0.0,,82.0,69.0
362,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-28,0.0,74.0,82.0,67.0
363,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-29,0.0,,81.0,67.0
364,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-30,0.0,,82.0,70.0
365,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1980-12-31,0.0,,84.0,69.0
366,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-01,0.0,,86.0,68.0
367,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-02,0.0,81.0,87.0,70.0
368,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-03,0.0,78.0,86.0,70.0
369,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-04,0.0,78.0,83.0,68.0
370,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-05,0.0,77.0,82.0,70.0
371,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-06,0.0,,82.0,68.0
372,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-07,0.0,77.0,83.0,68.0
373,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-08,0.0,81.0,86.0,71.0
374,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-09,0.0,77.0,87.0,68.0
375,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-10,0.0,78.0,83.0,69.0
376,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-11,0.0,77.0,87.0,67.0
377,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-12,0.0,77.0,84.0,66.0
378,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-13,0.0,,83.0,61.0
379,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-14,0.0,74.0,83.0,63.0
380,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-15,0.0,77.0,81.0,69.0
381,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-16,0.0,77.0,82.0,68.0
382,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-17,0.0,77.0,81.0,66.0
383,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-18,0.0,73.0,82.0,63.0
384,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-19,0.0,73.0,84.0,62.0
385,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-20,0.0,,85.0,62.0
386,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-21,0.0,,85.0,63.0
387,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-22,0.0,79.0,84.0,62.0
388,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-23,0.0,75.0,82.0,63.0
389,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-24,0.0,78.0,87.0,64.0
390,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-25,0.0,80.0,87.0,69.0
391,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-26,0.0,77.0,85.0,71.0
392,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-27,0.0,77.0,87.0,72.0
393,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-28,0.0,78.0,82.0,72.0
394,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-29,0.0,79.0,84.0,68.0
395,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-30,0.0,79.0,86.0,65.0
396,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-01-31,0.0,79.0,87.0,65.0
397,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-01,0.0,77.0,89.0,70.0
398,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-02,0.0,,87.0,67.0
399,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-03,0.0,79.0,88.0,66.0
400,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-04,0.0,79.0,86.0,73.0
401,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-05,0.0,79.0,84.0,69.0
402,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-06,0.0,80.0,87.0,65.0
403,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-07,0.0,76.0,87.0,65.0
404,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-08,0.0,82.0,88.0,64.0
405,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-09,0.0,78.0,87.0,67.0
406,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-10,0.0,78.0,86.0,68.0
407,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-11,0.0,78.0,85.0,64.0
408,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-12,0.0,81.0,87.0,64.0
409,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-13,0.0,77.0,86.0,65.0
410,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-14,0.0,78.0,86.0,69.0
411,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-15,0.0,82.0,88.0,69.0
412,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-16,0.0,81.0,91.0,70.0
413,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-17,0.0,81.0,91.0,71.0
414,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-18,0.0,82.0,92.0,68.0
415,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-19,0.0,82.0,91.0,70.0
416,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-20,0.0,82.0,91.0,67.0
417,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-21,0.0,81.0,90.0,68.0
418,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-22,0.0,85.0,92.0,66.0
419,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-23,0.0,85.0,92.0,72.0
420,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-24,0.0,82.0,92.0,71.0
421,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-25,0.0,85.0,92.0,71.0
422,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-26,0.35,84.0,92.0,72.0
423,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-27,0.0,,84.0,72.0
424,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-02-28,0.0,83.0,89.0,67.0
425,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-01,0.0,81.0,90.0,68.0
426,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-02,0.0,81.0,91.0,65.0
427,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-03,0.0,78.0,90.0,65.0
428,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-04,0.0,81.0,91.0,67.0
429,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-05,0.0,83.0,90.0,67.0
430,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-06,0.0,77.0,91.0,67.0
431,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-07,0.0,82.0,91.0,66.0
432,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-08,0.0,,90.0,64.0
433,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-09,0.0,81.0,90.0,67.0
434,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-10,0.0,,90.0,67.0
435,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-11,0.0,,90.0,67.0
436,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-12,0.0,86.0,91.0,68.0
437,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-13,0.0,81.0,92.0,67.0
438,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-14,0.0,78.0,92.0,65.0
439,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-15,0.0,82.0,92.0,69.0
440,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-16,0.0,81.0,91.0,71.0
441,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-17,0.0,84.0,93.0,72.0
442,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-18,0.0,84.0,93.0,72.0
443,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-19,0.0,87.0,95.0,72.0
444,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-20,0.0,86.0,95.0,76.0
445,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-21,0.0,,95.0,72.0
446,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-22,0.0,86.0,95.0,70.0
447,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-23,0.0,84.0,94.0,69.0
448,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-24,0.0,86.0,94.0,69.0
449,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-25,0.0,83.0,95.0,69.0
450,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-26,0.0,84.0,96.0,70.0
451,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-27,0.0,86.0,96.0,75.0
452,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-28,0.0,87.0,94.0,72.0
453,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-29,0.0,86.0,94.0,72.0
454,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-30,0.0,89.0,95.0,74.0
455,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-03-31,0.0,85.0,95.0,77.0
456,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-01,0.0,88.0,96.0,70.0
457,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-02,0.0,87.0,96.0,72.0
458,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-03,0.0,86.0,93.0,71.0
459,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-04,0.0,85.0,95.0,75.0
460,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-05,0.0,87.0,96.0,73.0
461,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-06,0.0,86.0,97.0,72.0
462,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-07,0.0,91.0,97.0,74.0
463,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-08,0.0,87.0,97.0,73.0
464,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-09,0.0,87.0,97.0,72.0
465,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-10,0.0,90.0,98.0,71.0
466,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-11,0.0,89.0,97.0,75.0
467,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-12,0.0,83.0,95.0,70.0
468,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-13,0.0,87.0,97.0,72.0
469,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-14,0.0,84.0,96.0,71.0
470,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-15,0.0,89.0,97.0,73.0
471,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1981-04-16,0.0,90.0,95.0,72.0
